"id","customer_id","installation_date","status","pic_id","created_by","updated_by","created_at","updated_at","uninstallation_date","lead_person_id","installed_by","unistalled_by","remarks","idu_sn","ac_asset_id","custom_asset_name","odu_sn","last_deduction_date","contract_start_date","contract_end_date","total_debt","balance","service","payment_term","monthly_fee","device_activated","security_deposit_status","uninstallation_start_date","uninstallation_end_date","uninstallation_status"
1719,699,"2023-02-09 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-02-09 08:30:42.376815","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000266",7,NULL,"0000331",NULL,"2023-02-09 00:00:00","2025-02-09 00:00:00",2640000,1320000,"Without Baridi Care","2 Years",110000,"Yes",False,NULL,NULL,NULL
2518,1062,"2023-08-18 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-08-18 11:49:21.729","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000560",6,NULL,"0000392",NULL,"2023-08-18 11:49:21.729","2024-08-18 08:49:21.729",1980000,1155000,"Without Baridi Care","1 Year",165000,"Yes",False,NULL,NULL,NULL
3225,1423,"2024-02-08 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-02-08 08:59:44.791","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000870",7,NULL,"0000728",NULL,"2024-02-08 08:59:44.791","2025-02-08 05:59:44.791",2220000,2035000,"Without Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
1540,589,"2022-12-16 00:00:00","ACTIVE",NULL,NULL,NULL,"2022-12-16 05:54:34.813473","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000455",5,NULL,"0000436",NULL,"2022-12-16 00:00:00","2024-12-16 00:00:00",2040000,765000,"Without Baridi Care","2 Years",85000,"Yes",False,NULL,NULL,NULL
2072,901,"2023-05-04 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-05-04 10:14:37.778173","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000390",7,NULL,"0000672",NULL,"2023-05-04 00:00:00","2024-05-04 00:00:00",2220000,370000,"Without Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
2452,1035,"2023-08-02 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-08-02 10:31:07.45","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000393",6,NULL,"0000432",NULL,"2023-08-02 10:31:07.45","2026-08-02 07:31:07.45",2484000,1932000,"Without Baridi Care","3 Years",69000,"Yes",False,NULL,NULL,NULL
2632,1103,"2023-09-25 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-09-25 13:49:02.368","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000927",5,NULL,"0000608",NULL,"2023-09-25 13:49:02.368","2026-09-25 10:49:02.368",2124000,1829000,"Without Baridi Care","3 Years",59000,"Yes",False,NULL,NULL,NULL
2631,1103,"2023-09-25 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-09-25 13:01:24.109","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000502",5,NULL,"0000568",NULL,"2023-09-25 13:01:24.109","2026-09-25 10:01:24.109",2124000,1829000,"Without Baridi Care","3 Years",59000,"Yes",False,NULL,NULL,NULL
2832,1212,"2023-12-07 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-12-07 14:31:08.038","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000484",5,NULL,"0000909",NULL,"2023-12-07 14:31:08.038","2024-12-07 11:31:08.038",1740000,1450000,NULL,"1 Year",145000,"Yes",False,NULL,NULL,NULL
2124,927,"2023-05-18 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-05-18 11:23:06.989884","2024-03-07 11:25:07.387507",NULL,NULL,NULL,NULL,NULL,"0000973",5,NULL,"0000956",NULL,"2023-05-18 00:00:00","2025-05-18 00:00:00",2040000,1360000,"Without Baridi Care","2 Years",85000,"Yes",False,NULL,NULL,NULL
2125,927,"2023-05-18 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-05-18 12:23:35.280275","2024-03-07 11:25:24.56858",NULL,NULL,NULL,NULL,NULL,"0000577",7,NULL,"0000681",NULL,"2023-05-18 00:00:00","2025-05-18 00:00:00",2640000,1760000,"Without Baridi Care","2 Years",110000,"Yes",False,NULL,NULL,NULL
1039,242,"2022-02-01 00:00:00","ACTIVE",NULL,NULL,NULL,"2022-02-01 12:32:05.207885","2024-03-07 11:32:33.409463",NULL,NULL,NULL,NULL,NULL,"0000185",6,NULL,"0000152",NULL,"2021-12-28 00:00:00","2023-12-28 00:00:00",2352000,980000,"Without Baridi Care","2 Years",98000,"Yes",False,NULL,NULL,NULL
2070,900,"2023-05-04 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-05-04 09:21:40.078208","2024-03-07 12:20:12.111836",NULL,NULL,NULL,NULL,NULL,"0000444",7,NULL,"0000513",NULL,"2023-05-04 00:00:00","2026-05-04 00:00:00",2844000,2054000,"Without Baridi Care","3 Years",79000,"Yes",False,NULL,NULL,NULL
2174,910,"2023-05-26 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-05-26 13:53:35.459466","2024-03-07 12:26:45.11669",NULL,NULL,NULL,NULL,NULL,"0000402",7,NULL,"0000606",NULL,"2023-05-26 00:00:00","2024-05-26 00:00:00",2220000,370000,"Without Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
2137,910,"2023-05-22 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-05-22 11:04:29.672382","2024-03-07 12:30:18.729983",NULL,NULL,NULL,NULL,NULL,"0000634",7,NULL,"0000618",NULL,"2023-05-22 00:00:00","2024-05-22 00:00:00",2220000,740000,"Without Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
3290,1460,"2024-02-19 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-02-19 11:52:28.844","2024-03-19 12:47:06.998559",NULL,NULL,NULL,NULL,NULL,"0000883",7,NULL,"0000858",NULL,"2024-02-19 11:52:28.844","2025-02-19 08:52:28.844",2220000,2035000,"Without Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
3291,1460,"2024-02-19 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-02-19 13:06:48.922","2024-03-19 12:36:20.651627",NULL,NULL,NULL,NULL,NULL,"0000861",7,NULL,"0000840",NULL,"2024-02-19 13:06:48.922","2025-02-19 10:06:48.922",2220000,2035000,"Without Baridi Care","1 Year",185000,"No",False,NULL,NULL,NULL
3377,1481,"2024-02-23 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-02-23 15:24:23.855","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000856",7,NULL,"0000798",NULL,"2024-02-23 15:24:23.855","2025-02-23 12:24:23.855",2220000,2025000,"Without Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
3008,1314,"2023-12-30 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-12-30 12:32:33.967","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000867",5,NULL,"0000702",NULL,"2023-12-30 12:32:33.967","2025-12-30 09:32:33.967",2040000,1785000,NULL,"2 Years",85000,"Yes",False,NULL,NULL,NULL
2680,1129,"2023-10-16 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-10-16 11:50:53.429","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000627",5,NULL,"0000441",NULL,"2023-10-16 11:50:53.429","2025-10-16 08:50:53.429",2040000,1700000,NULL,"2 Years",85000,"Yes",False,NULL,NULL,NULL
2929,1254,"2023-12-21 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-12-21 16:19:01.2","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000719",5,NULL,"0000620",NULL,"2023-12-21 16:19:01.2","2025-12-21 13:19:01.2",2040000,1785000,"Without Baridi Care","2 Years",85000,"Yes",False,NULL,NULL,NULL
3444,1523,"2024-02-29 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-02-29 08:42:56.513","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000726",6,NULL,"0000671",NULL,"2024-02-29 08:42:56.513","2025-03-01 05:42:56.513",1980000,1815000,"Without Baridi Care","1 Year",165000,"Yes",False,NULL,NULL,NULL
3053,1344,"2024-01-06 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-01-06 09:56:38.783","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000558",6,NULL,"0000549",NULL,"2024-01-06 09:56:38.783","2025-01-06 06:56:38.783",1980000,1650000,"Without Baridi Care","1 Year",165000,"Yes",False,NULL,NULL,NULL
3296,1467,"2024-02-20 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-02-20 11:20:03.267","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000730",5,NULL,"0001223",NULL,"2024-02-20 11:20:03.267","2025-02-20 08:20:03.267",1740000,1450000,"Without Baridi Care","1 Year",145000,"Yes",False,NULL,NULL,NULL
3293,1467,"2024-02-20 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-02-20 09:10:36.291","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000694",6,NULL,"0000501",NULL,"2024-02-20 09:10:36.291","2025-02-20 06:10:36.291",1980000,1650000,"Without Baridi Care","1 Year",165000,"Yes",False,NULL,NULL,NULL
3169,1395,"2024-01-30 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-01-30 11:30:54.692","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0001036",5,NULL,"0000629",NULL,"2024-01-30 11:30:54.692","2025-01-30 08:30:54.692",1740000,1450000,"Without Baridi Care","1 Year",145000,"Yes",False,NULL,NULL,NULL
2641,1115,"2023-09-29 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-09-29 09:56:31.121","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000917",5,NULL,"0000740",NULL,"2023-09-29 09:56:31.121","2025-09-29 06:56:31.121",2040000,1785000,"Without Baridi Care","2 Years",85000,"Yes",False,NULL,NULL,NULL
1672,669,"2023-01-30 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-01-30 09:58:34.236136","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000343",6,NULL,"0000368",NULL,"2023-01-30 00:00:00","2025-01-30 00:00:00",2352000,1078000,"Without Baridi Care","2 Years",98000,"Yes",False,NULL,NULL,NULL
3239,1427,"2024-02-10 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-02-10 08:05:48.474","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000878",7,NULL,"0000738",NULL,"2024-02-10 08:05:48.474","2026-02-10 05:05:48.474",2640000,2530000,NULL,"2 Years",110000,"Yes",False,NULL,NULL,NULL
3009,1308,"2023-12-30 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-12-30 13:04:09.53","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000792",7,NULL,"0000776",NULL,"2023-12-30 13:04:09.53","2024-12-30 10:04:09.53",2220000,1665000,NULL,"1 Year",185000,"Yes",False,NULL,NULL,NULL
3000,1308,"2023-12-30 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-12-30 09:20:17.047","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000481",6,NULL,"0000303",NULL,"2023-12-30 09:20:17.047","2024-12-30 06:20:17.047",1980000,1485000,NULL,"1 Year",165000,"Yes",False,NULL,NULL,NULL
2243,960,"2023-06-13 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-06-13 13:07:08.726566","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000524",7,NULL,"0000467",NULL,"2023-06-13 00:00:00","2024-06-13 00:00:00",2220000,925000,"Without Baridi Care","1 Year",185000,"No",False,NULL,NULL,NULL
3246,1430,"2024-02-12 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-02-12 12:06:22.983","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000460",5,NULL,"0000614",NULL,"2024-02-12 12:06:22.983","2026-02-12 09:06:22.983",2040000,1955000,NULL,"2 Years",85000,"Yes",False,NULL,NULL,NULL
3245,1430,"2024-02-12 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-02-12 12:02:42.871","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000505",5,NULL,"0000653",NULL,"2024-02-12 12:02:42.871","2026-02-12 09:02:42.871",2040000,1955000,NULL,"2 Years",85000,"Yes",False,NULL,NULL,NULL
2873,1235,"2023-12-14 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-12-14 14:27:39.232","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000474",5,NULL,"0000582",NULL,"2023-12-14 14:27:39.232","2025-12-14 11:27:39.232",2040000,1870000,"Without Baridi Care","2 Years",85000,"Yes",False,NULL,NULL,NULL
2869,1235,"2023-12-14 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-12-14 11:20:31.601","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000544",6,NULL,"0000245",NULL,"2023-12-14 11:20:31.601","2025-12-14 08:20:31.601",2352000,2156000,"Without Baridi Care","2 Years",98000,"Yes",False,NULL,NULL,NULL
2703,672,"2023-10-23 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-10-23 14:01:22.693","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000609",5,NULL,"0000905",NULL,"2023-10-23 14:01:22.693","2025-10-23 11:01:22.693",2040000,1955000,NULL,"2 Years",85000,"Yes",False,NULL,NULL,NULL
2867,1235,"2023-12-14 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-12-14 09:20:44.942","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000625",7,NULL,"0000501",NULL,"2023-12-14 09:20:44.941","2025-12-14 06:20:44.941",2640000,2420000,"Without Baridi Care","2 Years",110000,"Yes",False,NULL,NULL,NULL
1930,812,"2023-03-20 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-03-20 06:56:32.756253","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000433",6,NULL,"0000567",NULL,"2023-03-20 00:00:00","2024-03-20 00:00:00",1980000,192443,"Without Baridi Care","1 Year",165000,"Yes",False,NULL,NULL,NULL
1929,812,"2023-03-20 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-03-20 06:55:27.435001","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000521",5,NULL,"0000771",NULL,"2023-03-20 00:00:00","2024-03-20 00:00:00",1740000,156874,"Without Baridi Care","1 Year",145000,"Yes",False,NULL,NULL,NULL
1928,812,"2023-03-20 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-03-20 06:54:59.826379","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000518",5,NULL,"0000694",NULL,"2023-03-20 00:00:00","2024-03-20 00:00:00",1740000,301874,"Without Baridi Care","1 Year",145000,"Yes",False,NULL,NULL,NULL
1927,812,"2023-03-20 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-03-20 06:53:50.454813","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000455",7,NULL,"0000534",NULL,"2023-03-20 00:00:00","2024-03-20 00:00:00",2220000,413012,"Without Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
1926,812,"2023-03-20 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-03-20 06:53:22.633788","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000450",7,NULL,"0000555",NULL,"2023-03-20 00:00:00","2024-03-20 00:00:00",2220000,-182976,"Without Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
2779,1180,"2023-11-21 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-11-21 15:54:24.614","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000763",5,NULL,"0000683",NULL,"2023-11-21 15:54:24.614","2025-11-21 12:54:24.614",2040000,1955000,NULL,"2 Years",85000,"Yes",False,NULL,NULL,NULL
3292,1463,"2024-02-20 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-02-20 08:23:33.845","2024-03-15 13:57:16.074485",NULL,NULL,NULL,NULL,NULL,"0000529",6,NULL,"0000719",NULL,"2024-02-20 08:23:33.845","2025-02-20 05:23:33.845",1980000,1815000,"Without Baridi Care","1 Year",165000,"Yes",False,NULL,NULL,NULL
2799,1192,"2023-11-29 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-11-29 15:24:07.411","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000487",5,NULL,"0000876",NULL,"2023-11-29 15:24:07.411","2024-11-29 12:24:07.411",1740000,1595000,NULL,"1 Year",145000,"Yes",False,NULL,NULL,NULL
2798,1191,"2023-11-29 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-11-29 14:00:00.538","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000643",5,NULL,"0000626",NULL,"2023-11-29 14:00:00.538","2024-11-29 11:00:00.538",1740000,1356000,"Without Baridi Care","1 Year",145000,"Yes",False,NULL,NULL,NULL
2797,1192,"2023-11-29 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-11-29 12:53:55.814","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000515",5,NULL,"0000504",NULL,"2023-11-29 00:00:00","2024-11-28 21:00:00",1740000,1595000,"Without Baridi Care","1 Year",145000,"Yes",False,NULL,NULL,NULL
1676,670,"2023-01-30 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-01-30 10:03:07.589438","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000269",7,NULL,"0000357",NULL,"2023-01-30 00:00:00","2026-01-30 00:00:00",2844000,1817000,"Without Baridi Care","3 Years",79000,"Yes",False,NULL,NULL,NULL
1675,670,"2023-01-30 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-01-30 10:02:44.813882","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000276",7,NULL,"0000341",NULL,"2023-01-30 00:00:00","2026-01-30 00:00:00",2844000,1975000,"Without Baridi Care","3 Years",79000,"Yes",False,NULL,NULL,NULL
2568,1081,"2023-09-06 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-09-06 09:16:08.974","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000633",7,NULL,"0000490",NULL,"2023-09-06 09:16:08.974","2024-09-06 06:16:08.974",2220000,1110000,"Without Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
2567,1081,"2023-09-06 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-09-06 09:14:32.608","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000484",7,NULL,"0000667",NULL,"2023-09-06 09:14:32.608","2024-09-06 06:14:32.608",2220000,1110000,"Without Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
1872,780,"2023-03-07 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-03-07 07:07:15.207289","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000262",7,NULL,"0000380",NULL,"2023-03-07 00:00:00","2024-03-07 00:00:00",2220000,0,"Without Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
2984,1301,"2023-12-29 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-12-29 09:01:50.718","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000769",7,NULL,"0000585",NULL,"2023-12-29 09:01:50.718","2024-12-29 06:01:50.718",2220000,1850000,NULL,"1 Year",185000,"Yes",False,NULL,NULL,NULL
3303,1466,"2024-02-21 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-02-21 11:22:15.543","2024-03-06 19:05:20.031439",NULL,NULL,NULL,NULL,NULL,"0000714",7,NULL,"0000856",NULL,"2024-02-21 11:22:15.543","2025-02-21 08:22:15.543",2220000,2035000,"Without Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
2542,1072,"2023-08-28 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-08-28 12:28:30.776","2024-03-07 11:26:25.34634",NULL,NULL,NULL,NULL,NULL,"0000549",6,NULL,"0000555",NULL,"2023-08-28 00:00:00","2026-08-28 00:00:00",2484000,2139000,"Without Baridi Care","3 Years",69000,"Yes",False,NULL,NULL,NULL
2543,1072,"2023-08-28 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-08-28 12:52:34.28","2024-03-07 11:26:38.799568",NULL,NULL,NULL,NULL,NULL,"0000563",6,NULL,"0000536",NULL,"2023-08-28 00:00:00","2026-08-28 00:00:00",2484000,2139000,"Without Baridi Care","3 Years",69000,"Yes",False,NULL,NULL,NULL
2547,1074,"2023-08-30 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-08-30 08:17:41.738","2024-03-07 11:34:31.687323",NULL,NULL,NULL,NULL,NULL,"0000727",5,NULL,"0000627",NULL,"2023-08-30 08:17:41.738","2024-08-30 05:17:41.738",1740000,870000,"Without Baridi Care","1 Year",145000,"Yes",False,NULL,NULL,NULL
2747,492,"2023-11-02 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-11-02 13:00:02.8","2024-03-07 11:49:07.893071",NULL,NULL,NULL,NULL,NULL,"0000213",7,NULL,"0000217",NULL,"2023-11-02 13:00:02.799","2025-11-02 10:00:02.799",2640000,2530000,NULL,"2 Years",110000,"Yes",False,NULL,NULL,NULL
2652,1116,"2023-10-02 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-10-02 08:30:12.157","2024-03-07 11:54:06.897633",NULL,NULL,NULL,NULL,NULL,"0000914",5,NULL,"0000573",NULL,"2023-10-02 08:30:12.157","2024-10-02 05:30:12.157",1740000,1305000,NULL,"1 Year",145000,"Yes",False,NULL,NULL,NULL
1946,812,"2023-03-22 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-03-22 06:04:34.512594","2024-03-07 11:54:44.199116",NULL,NULL,NULL,NULL,NULL,"0000593",7,NULL,"0000416",NULL,"2023-03-22 00:00:00","2024-03-22 00:00:00",2220000,413013,"Without Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
1945,812,"2023-03-22 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-03-22 06:04:01.485909","2024-03-07 11:54:54.859518",NULL,NULL,NULL,NULL,NULL,"0000602",7,NULL,"0000389",NULL,"2023-03-30 00:00:00","2024-03-30 00:00:00",2220000,413012,"Without Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
1944,812,"2023-03-22 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-03-22 06:03:37.581831","2024-03-07 11:55:04.706479",NULL,NULL,NULL,NULL,NULL,"0000983",5,NULL,"0000376",NULL,"2023-03-22 00:00:00","2024-03-22 00:00:00",1740000,156874,"Without Baridi Care","1 Year",145000,"Yes",False,NULL,NULL,NULL
1943,812,"2023-03-22 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-03-22 06:03:07.126864","2024-03-07 11:55:12.750905",NULL,NULL,NULL,NULL,NULL,"0000946",5,NULL,"0000378",NULL,"2023-03-22 00:00:00","2024-03-22 00:00:00",1740000,301874,"Without Baridi Care","1 Year",145000,"Yes",False,NULL,NULL,NULL
2739,1160,"2023-10-31 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-10-31 12:06:02.77","2024-03-07 12:21:34.717353",NULL,NULL,NULL,NULL,NULL,"0000568",6,NULL,"0000545",NULL,"2023-10-31 12:06:02.77","2025-10-31 09:06:02.77",2352000,2058000,"Without Baridi Care","2 Years",98000,"Yes",False,NULL,NULL,NULL
3236,1425,"2024-02-09 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-02-09 11:22:48.518","2024-03-07 18:34:12.774768",NULL,NULL,NULL,NULL,NULL,"0000472",5,NULL,"0000456",NULL,"2024-02-09 11:22:48.518","2025-02-09 08:22:48.518",1740000,1595000,NULL,"1 Year",145000,"Yes",False,NULL,NULL,NULL
3607,1614,"2024-03-19 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-03-19 11:08:57.137","2024-03-20 09:47:39.5556",NULL,NULL,NULL,NULL,NULL,"0000614",5,NULL,"0001201",NULL,"2024-03-19 11:08:57.137","2025-03-19 08:08:57.137",1740000,NULL,"Without Baridi Care","1 Year",145000,"No",False,NULL,NULL,NULL
2838,1223,"2023-12-08 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-12-08 12:16:20.764","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000462",5,NULL,"0000484",NULL,"2023-12-08 12:16:20.764","2024-12-08 09:16:20.764",1740000,1305000,"Without Baridi Care","1 Year",145000,"Yes",False,NULL,NULL,NULL
1460,531,"2022-11-18 00:00:00","ACTIVE",NULL,NULL,NULL,"2022-11-18 09:23:54.562465","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000395",5,NULL,"0000460",NULL,"2022-11-18 00:00:00","2025-11-17 21:00:00",2124000,1121000,"Without Baridi Care","3 Years",59000,"Yes",False,NULL,NULL,NULL
3189,1407,"2024-02-02 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-02-02 08:00:53.626","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000849",7,NULL,"0000884",NULL,"2024-02-02 08:00:53.626","2025-02-02 05:00:53.626",2220000,2035000,"Without Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
3283,1450,"2024-02-16 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-02-16 16:46:40.785","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000699",5,NULL,"0000661",NULL,"2024-02-16 16:46:40.784","2026-02-16 13:46:40.784",2040000,1955000,NULL,"2 Years",85000,"Yes",False,NULL,NULL,NULL
2755,1167,"2023-11-07 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-11-07 12:02:29.195","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000506",5,NULL,"0000833",NULL,"2023-11-07 12:02:29.194","2026-11-07 09:02:29.194",2124000,1829000,NULL,"3 Years",59000,"Yes",False,NULL,NULL,NULL
3450,1522,"2024-02-29 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-02-29 11:57:30.52","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000612",6,NULL,"0000503",NULL,"2024-02-29 11:57:30.52","2025-03-01 08:57:30.52",1980000,1815000,"Without Baridi Care","1 Year",165000,"Yes",False,NULL,NULL,NULL
3449,1522,"2024-02-29 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-02-29 11:52:20.824","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000821",7,NULL,"0000964",NULL,"2024-02-29 11:52:20.824","2025-03-01 08:52:20.824",2220000,2035000,"Without Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
2118,925,"2023-05-17 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-05-17 12:12:29.695513","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0001009",5,NULL,"0000966",NULL,"2023-05-17 00:00:00","2026-05-17 00:00:00",2124000,1534000,"Without Baridi Care","3 Years",59000,"Yes",False,NULL,NULL,NULL
